Database	Accession	Data Type	Species	Title	Url	Description	Update Date	Attributes
deg	DEG10180249	gene	[Escherichia coli MG1655 I]	DEG10180249	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180249	Hypothetical protein ydcZ	2019-08-26T08:18:18.000Z	{"GeneName":"ydcZ","go":"GO:0016021 GO:0005886 GO:0006928","cog":"COG3238S","refseq":"NC_000913","uniprot":"P76111"}
deg	DEG10180248	gene	[Escherichia coli MG1655 I]	DEG10180248	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180248	Hypothetical ABC transporter permease protein ydcV	2019-08-26T08:18:18.000Z	{"GeneName":"ydcV","go":"GO:0016021 GO:0005886 GO:0006810","cog":"COG1177E","refseq":"NC_000913","uniprot":"P0AFR9"}
deg	DEG10180247	gene	[Escherichia coli MG1655 I]	DEG10180247	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180247	Hypothetical ABC transporter permease protein ydcU	2019-08-26T08:18:18.000Z	{"GeneName":"ydcU","go":"GO:0016021 GO:0005886 GO:0006810","cog":"COG1176E","refseq":"NC_000913","uniprot":"P77156"}
deg	DEG10180246	gene	[Escherichia coli MG1655 I]	DEG10180246	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180246	Hypothetical ABC transporter ATP-binding protein ydcT	2019-08-26T08:18:18.000Z	{"GeneName":"ydcT","go":"GO:0043190 GO:0005524 GO:0016887 GO:0016820","cog":"COG3842E","refseq":"NC_000913","uniprot":"P77795"}
deg	DEG10180245	gene	[Escherichia coli MG1655 I]	DEG10180245	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180245	Hypothetical protein ydcQ	2019-08-26T08:18:18.000Z	{"GeneName":"ydcQ/hicB","go":"GO:0043565 GO:0006355 GO:0006950 GO:0006351","cog":"COG1598S","refseq":"NC_000913","uniprot":"P67697"}
deg	DEG10180244	gene	[Escherichia coli MG1655 I]	DEG10180244	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180244	Hypothetical protein ydcN	2019-08-26T08:18:18.000Z	{"GeneName":"ydcN","go":"GO:0043565 GO:0006355 GO:0006351","cog":"COG1396K","refseq":"NC_000913","uniprot":"P77626"}
deg	DEG10180243	gene	[Escherichia coli MG1655 I]	DEG10180243	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180243	Ribosomal-protein-serine acetyltransferase (EC 2.3.1.-)	2019-08-26T08:18:18.000Z	{"GeneName":"rimL","go":"GO:0005737 GO:0008080 GO:0004596 GO:0008999 GO:0006464 GO:0017198 GO:0006474","cog":"COG1670J","refseq":"NC_000913","uniprot":"P13857"}
deg	DEG10180242	gene	[Escherichia coli MG1655 I]	DEG10180242	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180242	Methyl-accepting chemotaxis protein III	2019-08-26T08:18:18.000Z	{"GeneName":"trg","go":"GO:0016021 GO:0005886 GO:0004888 GO:0006935 GO:0007165","cog":"COG0840NT","refseq":"NC_000913","uniprot":"P05704"}
deg	DEG10180241	gene	[Escherichia coli MG1655 I]	DEG10180241	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180241	Acyl carrier protein phosphodiesterase (EC 3.1.4.14)	2019-08-26T08:18:18.000Z	{"GeneName":"acpD/azoR","go":"GO:0050446 GO:0009055 GO:0010181 GO:0008752 GO:0016652 GO:0016655 GO:0006979","cog":"COG1182I","refseq":"NC_000913","uniprot":"P41407"}
deg	DEG10180240	gene	[Escherichia coli MG1655 I]	DEG10180240	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180240	Phenylacetic acid degradation protein paaY	2019-08-26T08:18:18.000Z	{"GeneName":"paaY","go":"GO:0016740 GO:0010124","cog":"COG0663R","refseq":"NC_000913","uniprot":"P77181"}
deg	DEG10180239	gene	[Escherichia coli MG1655 I]	DEG10180239	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180239	Phenylacetic acid degradation operon negative regulatory protein paaX	2019-08-26T08:18:18.000Z	{"GeneName":"paaX","go":"GO:0003677 GO:0010124 GO:0006355 GO:0006351","cog":"COG3327K","refseq":"NC_000913","uniprot":"P76086"}
deg	DEG10180238	gene	[Escherichia coli MG1655 I]	DEG10180238	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180238	Phenylacetic acid degradation protein paaC	2019-08-26T08:18:18.000Z	{"GeneName":"paaC","go":"GO:0010124","cog":"COG3396S","refseq":"NC_000913","uniprot":"P76079"}
deg	DEG10180237	gene	[Escherichia coli MG1655 I]	DEG10180237	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180237	Heat shock protein hslJ	2019-08-26T08:18:18.000Z	{"GeneName":"hslJ","go":"GO:0009408","cog":"COG3187O","refseq":"NC_000913","uniprot":"P52644"}
deg	DEG10180236	gene	[Escherichia coli MG1655 I]	DEG10180236	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180236	Transposase insH for insertion sequence element IS5Y	2019-08-26T08:18:18.000Z	{"GeneName":"insH5/insH","cog":"COG3039L","refseq":"NC_000913"}
deg	DEG10180235	gene	[Escherichia coli MG1655 I]	DEG10180235	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180235	Hypothetical protein ydaU	2019-08-26T08:18:18.000Z	{"GeneName":"ydaU","cog":"COG3756S","refseq":"NC_000913","uniprot":"P76065"}
deg	DEG10180234	gene	[Escherichia coli MG1655 I]	DEG10180234	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180234	Hypothetical protein ydaT	2019-08-26T08:18:18.000Z	{"GeneName":"ydaT","refseq":"NC_000913","uniprot":"P76064"}
deg	DEG10180233	gene	[Escherichia coli MG1655 I]	DEG10180233	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180233	Hypothetical protein ydaS precursor	2019-08-26T08:18:18.000Z	{"GeneName":"ydaS","go":"GO:0003677","cog":"COG4197S","refseq":"NC_000913","uniprot":"P76063"}
deg	DEG10180232	gene	[Escherichia coli MG1655 I]	DEG10180232	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180232	Rac prophage repressor	2019-08-26T08:18:18.000Z	{"GeneName":"racR","go":"GO:0003677 GO:0006355 GO:0006351","refseq":"NC_000913","uniprot":"P76062"}
deg	DEG10180231	gene	[Escherichia coli MG1655 I]	DEG10180231	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180231	Hypothetical protein ydaL	2019-08-26T08:18:18.000Z	{"GeneName":"ydaL","go":"GO:0003677 GO:0004520 GO:0000737","cog":"COG2840S","refseq":"NC_000913","uniprot":"P76053"}
deg	DEG10180230	gene	[Escherichia coli MG1655 I]	DEG10180230	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180230	Hypothetical protein ynaJ	2019-08-26T08:18:18.000Z	{"GeneName":"ynaJ","go":"GO:0016021 GO:0005886","refseq":"NC_000913","uniprot":"P64445"}
deg	DEG10180229	gene	[Escherichia coli MG1655 I]	DEG10180229	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180229	Hypothetical protein ycjI	2019-08-26T08:18:18.000Z	{"GeneName":"ycjI/mpaA","go":"GO:0004040 GO:0061473 GO:0008270 GO:0009050 GO:0009253","cog":"COG2866E","refseq":"NC_000913","uniprot":"P0ACV6"}
deg	DEG10180228	gene	[Escherichia coli MG1655 I]	DEG10180228	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180228	Hypothetical protein ycjF	2019-08-26T08:18:18.000Z	{"GeneName":"ycjF","go":"GO:0016021 GO:0005886","cog":"COG3768S","refseq":"NC_000913","uniprot":"P0A8R7"}
deg	DEG10180227	gene	[Escherichia coli MG1655 I]	DEG10180227	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180227	Phage shock protein E precursor	2019-08-26T08:18:18.000Z	{"GeneName":"pspE","go":"GO:0030288 GO:0042597 GO:0004792 GO:0008152 GO:0006950","cog":"COG0607P","refseq":"NC_000913","uniprot":"P23857"}
deg	DEG10180226	gene	[Escherichia coli MG1655 I]	DEG10180226	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180226	Phage shock protein C	2019-08-26T08:18:18.000Z	{"GeneName":"pspC","go":"GO:0016021 GO:0005886 GO:0006355 GO:0006950 GO:0006351","cog":"COG1983KT","refseq":"NC_000913","uniprot":"P0AFN2"}
deg	DEG10180225	gene	[Escherichia coli MG1655 I]	DEG10180225	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180225	Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)	2019-08-26T08:18:18.000Z	{"GeneName":"fabI","go":"GO:0016020 GO:0004318 GO:0042802 GO:0009102 GO:0030497 GO:0008610 GO:0051289 GO:0046677","cog":"COG0623I","refseq":"NC_000913","uniprot":"P0AEK4"}
deg	DEG10180224	gene	[Escherichia coli MG1655 I]	DEG10180224	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180224	Orotidine 5'-phosphate decarboxylase (EC 4.1.1.23)	2019-08-26T08:18:18.000Z	{"GeneName":"pyrF","go":"GO:0005737 GO:0016831 GO:0004590 GO:0006207 GO:0044205 GO:0015949","cog":"COG0284F","refseq":"NC_000913","uniprot":"P08244"}
deg	DEG10180223	gene	[Escherichia coli MG1655 I]	DEG10180223	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180223	Hypothetical protein yciS	2019-08-26T08:18:18.000Z	{"GeneName":"yciS","go":"GO:0005887","cog":"COG3771S","refseq":"NC_000913","uniprot":"P0ACV4"}
deg	DEG10180222	gene	[Escherichia coli MG1655 I]	DEG10180222	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180222	GTP cyclohydrolase II (EC 3.5.4.25)	2019-08-26T08:18:18.000Z	{"GeneName":"ribA","go":"GO:0005525 GO:0003935 GO:0008270 GO:0009231","cog":"COG0807H","refseq":"NC_000913","uniprot":"P0A7I7"}
deg	DEG10180221	gene	[Escherichia coli MG1655 I]	DEG10180221	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180221	DNA topoisomerase I (EC 5.99.1.2)	2019-08-26T08:18:18.000Z	{"GeneName":"topA","go":"GO:0005694 GO:0003677 GO:0003916 GO:0003917 GO:0003918 GO:0000287 GO:0022616 GO:0006265","cog":"COG0550L","refseq":"NC_000913","uniprot":"P06612"}
deg	DEG10180220	gene	[Escherichia coli MG1655 I]	DEG10180220	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180220	Hypothetical oxidoreductase yciK (EC 1.-.-.-)	2019-08-26T08:18:18.000Z	{"GeneName":"yciK","go":"GO:0016491","cog":"COG1028IQR","refseq":"NC_000913","uniprot":"P31808"}
deg	DEG10180219	gene	[Escherichia coli MG1655 I]	DEG10180219	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180219	COB(I)alamin adenosyltransferase (EC 2.5.1.17)	2019-08-26T08:18:18.000Z	{"GeneName":"btuR","go":"GO:0005737 GO:0005524 GO:0008817 GO:0019250 GO:0009236 GO:0006779","cog":"COG2109H","refseq":"NC_000913","uniprot":"P0A9H5"}
deg	DEG10180218	gene	[Escherichia coli MG1655 I]	DEG10180218	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180218	Hypothetical protein yciL	2019-08-26T08:18:18.000Z	{"GeneName":"yciL/rluB","go":"GO:0009982 GO:0003723 GO:0000455","cog":"COG1187J","refseq":"NC_000913","uniprot":"P37765"}
deg	DEG10180217	gene	[Escherichia coli MG1655 I]	DEG10180217	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180217	Probable intracellular septation protein	2019-08-26T08:18:18.000Z	{"GeneName":"ispZ/yciB","go":"GO:0016021 GO:0005886 GO:0000917","cog":"COG2917D","refseq":"NC_000913","uniprot":"P0A710"}
deg	DEG10180216	gene	[Escherichia coli MG1655 I]	DEG10180216	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180216	Putative acyl-CoA thioester hydrolase yciA (EC 3.1.2.-)	2019-08-26T08:18:18.000Z	{"GeneName":"yciA","go":"GO:0047617 GO:0008152","cog":"COG1607I","refseq":"NC_000913","uniprot":"P0A8Z0"}
deg	DEG10180215	gene	[Escherichia coli MG1655 I]	DEG10180215	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180215	TonB protein	2019-08-26T08:18:18.000Z	{"GeneName":"tonB","go":"GO:0016021 GO:0031233 GO:0030288 GO:0005886 GO:0031992 GO:0015343 GO:0015889 GO:0042914 GO:0015031 GO:0015891","cog":"COG0810M","refseq":"NC_000913","uniprot":"P02929"}
deg	DEG10180214	gene	[Escherichia coli MG1655 I]	DEG10180214	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180214	Oligopeptide transport ATP-binding protein oppD	2019-08-26T08:18:18.000Z	{"GeneName":"oppD","go":"GO:0005886 GO:0005524 GO:0016887 GO:0015640 GO:0015834 GO:0015031","cog":"COG0444EP","refseq":"NC_000913","uniprot":"P76027"}
deg	DEG10180213	gene	[Escherichia coli MG1655 I]	DEG10180213	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180213	Oligopeptide transport system permease protein oppC	2019-08-26T08:18:18.000Z	{"GeneName":"oppC","go":"GO:0016021 GO:0005886 GO:0015833 GO:0015031","cog":"COG1173EP","refseq":"NC_000913","uniprot":"P0AFH6"}
deg	DEG10180212	gene	[Escherichia coli MG1655 I]	DEG10180212	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180212	Thymidine kinase (EC 2.7.1.21)	2019-08-26T08:18:18.000Z	{"GeneName":"tdk","go":"GO:0005737 GO:0005524 GO:0004797 GO:0008270 GO:0009157 GO:0006259 GO:0006260","cog":"COG1435F","refseq":"NC_000913","uniprot":"P23331"}
deg	DEG10180211	gene	[Escherichia coli MG1655 I]	DEG10180211	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180211	DNA-binding protein H-NS	2019-08-26T08:18:18.000Z	{"GeneName":"hns","go":"GO:0005622 GO:0016020 GO:0003681 GO:0042802 GO:0006355 GO:0006351","cog":"COG2916R","refseq":"NC_000913","uniprot":"P0ACF8"}
deg	DEG10180210	gene	[Escherichia coli MG1655 I]	DEG10180210	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180210	UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9)	2019-08-26T08:18:18.000Z	{"GeneName":"galU","go":"GO:0005829 GO:0000287 GO:0003983 GO:0009242 GO:0033499 GO:0009103 GO:0006011","cog":"COG1210M","refseq":"NC_000913","uniprot":"P0AEP3"}
deg	DEG10180209	gene	[Escherichia coli MG1655 I]	DEG10180209	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180209	Hnr protein	2019-08-26T08:18:18.000Z	{"GeneName":"hnr/rssB","go":"GO:0016989 GO:0000160 GO:0045862 GO:0031648 GO:2001141 GO:0006950","cog":"COG2204T","refseq":"NC_000913","uniprot":"P0AEV1"}
deg	DEG10180208	gene	[Escherichia coli MG1655 I]	DEG10180208	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180208	Formyltetrahydrofolate deformylase (EC 3.5.1.10)	2019-08-26T08:18:18.000Z	{"GeneName":"purU","go":"GO:0016597 GO:0008864 GO:0016742 GO:0006189 GO:0009257 GO:0006730 GO:0006164 GO:0009152","cog":"COG0788F","refseq":"NC_000913","uniprot":"P37051"}
deg	DEG10180207	gene	[Escherichia coli MG1655 I]	DEG10180207	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180207	Hypothetical protein ychQ	2019-08-26T08:18:18.000Z	{"GeneName":"ychQ","go":"GO:0016021 GO:0005886","cog":"COG3094S","refseq":"NC_000913","uniprot":"Q46755"}
deg	DEG10180206	gene	[Escherichia coli MG1655 I]	DEG10180206	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180206	Protein methyltranferase hemK (EC 2.1.1.-)	2019-08-26T08:18:18.000Z	{"GeneName":"hemK/prmC","go":"GO:0003676 GO:0008276 GO:0036009 GO:0008757 GO:0018364 GO:0006479 GO:0010468 GO:0006415","cog":"COG2890J","refseq":"NC_000913","uniprot":"P0ACC1"}
deg	DEG10180205	gene	[Escherichia coli MG1655 I]	DEG10180205	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180205	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase (EC 2.7.1.148)	2019-08-26T08:18:18.000Z	{"GeneName":"ispE","go":"GO:0050515 GO:0005524 GO:0019288 GO:0016114 GO:0006744","cog":"COG1947I","refseq":"NC_000913","uniprot":"P62615"}
deg	DEG10180204	gene	[Escherichia coli MG1655 I]	DEG10180204	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180204	Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)	2019-08-26T08:18:18.000Z	{"GeneName":"prsA/prs","go":"GO:0005737 GO:0005524 GO:0016301 GO:0000287 GO:0042301 GO:0004749 GO:0006015 GO:0009165 GO:0009156","cog":"COG0462FE","refseq":"NC_000913","uniprot":"P0A717"}
deg	DEG10180203	gene	[Escherichia coli MG1655 I]	DEG10180203	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180203	Hypothetical protein ychH	2019-08-26T08:18:18.000Z	{"GeneName":"ychH","go":"GO:0071276 GO:0070301 GO:0044011","refseq":"NC_000913","uniprot":"P0AB49"}
deg	DEG10180202	gene	[Escherichia coli MG1655 I]	DEG10180202	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180202	Peptidyl-tRNA hydrolase (EC 3.1.1.29)	2019-08-26T08:18:18.000Z	{"GeneName":"pth","go":"GO:0005737 GO:0004045 GO:0006515","cog":"COG0193J","refseq":"NC_000913","uniprot":"P0A7D1"}
deg	DEG10180201	gene	[Escherichia coli MG1655 I]	DEG10180201	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180201	Probable GTP-binding protein ychF	2019-08-26T08:18:18.000Z	{"GeneName":"ychF","go":"GO:0005524 GO:0016887 GO:0004857 GO:0005525 GO:0046872 GO:0043023 GO:0043022 GO:0006200 GO:0043086 GO:0006979","cog":"COG0012J","refseq":"NC_000913","uniprot":"P0ABU2"}
deg	DEG10180200	gene	[Escherichia coli MG1655 I]	DEG10180200	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180200	Protein ycgS	2019-08-26T08:18:18.000Z	{"GeneName":"ycgS/dhaL","go":"GO:0043531 GO:0005524 GO:0004371 GO:0000287 GO:0019563","cog":"COG2376G","refseq":"NC_000913","uniprot":"P76014"}
deg	DEG10180199	gene	[Escherichia coli MG1655 I]	DEG10180199	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180199	D-amino acid dehydrogenase small subunit (EC 1.4.99.1)	2019-08-26T08:18:18.000Z	{"GeneName":"dadA","go":"GO:0005886 GO:0008718 GO:0055130 GO:0019480","cog":"COG0665E","refseq":"NC_000913","uniprot":"P0A6J5"}
deg	DEG10180198	gene	[Escherichia coli MG1655 I]	DEG10180198	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180198	Protein ycgM	2019-08-26T08:18:18.000Z	{"GeneName":"ycgM","go":"GO:0003824 GO:0046872","cog":"COG0179Q","refseq":"NC_000913","uniprot":"P76004"}
deg	DEG10180197	gene	[Escherichia coli MG1655 I]	DEG10180197	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180197	Septum site-determining protein minD	2019-08-26T08:18:18.000Z	{"GeneName":"minD","go":"GO:0005886 GO:0005524 GO:0016887 GO:0000918","cog":"COG2894D","refseq":"NC_000913","uniprot":"P0AEZ3"}
deg	DEG10180196	gene	[Escherichia coli MG1655 I]	DEG10180196	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180196	Hypothetical protein ycgX	2019-08-26T08:18:18.000Z	{"GeneName":"ycgX","cog":"COG5562R","refseq":"NC_000913","uniprot":"P75988"}
deg	DEG10180195	gene	[Escherichia coli MG1655 I]	DEG10180195	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180195	Enhancing lycopene biosynthesis protein 1	2019-08-26T08:18:18.000Z	{"GeneName":"elbA/iraM","go":"GO:0005737 GO:0043856 GO:0071468 GO:0010350 GO:0042177 GO:0045893","refseq":"NC_000913","uniprot":"P75987"}
deg	DEG10180194	gene	[Escherichia coli MG1655 I]	DEG10180194	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180194	Putative lambdoid prophage e14 repressor protein C2	2019-08-26T08:18:18.000Z	{"GeneName":"ymfK/cohE","go":"GO:0003677 GO:0006355 GO:0006351","cog":"COG1974KT","refseq":"NC_000913","uniprot":"P75974"}
deg	DEG10180193	gene	[Escherichia coli MG1655 I]	DEG10180193	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180193	FROM BASES 1195814 TO 1209543 (SECTION 104 OF 400) OF THE COMPLETE GENOME	2019-08-26T08:18:18.000Z	{"GeneName":"croE","go":"GO:0003677","refseq":"NC_000913","uniprot":"P75975"}
deg	DEG10180192	gene	[Escherichia coli MG1655 I]	DEG10180192	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180192	Hypothetical protein ymfF	2019-08-26T08:18:18.000Z	{"GeneName":"ymfJ","refseq":"NC_000913","uniprot":"P75973"}
deg	DEG10180191	gene	[Escherichia coli MG1655 I]	DEG10180191	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180191	Hypothetical protein ymfI	2019-08-26T08:18:18.000Z	{"GeneName":"ymfI","refseq":"NC_000913","uniprot":"P75972"}
deg	DEG10180190	gene	[Escherichia coli MG1655 I]	DEG10180190	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180190	tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase (EC 2.1.1.61)	2019-08-26T08:18:18.000Z	{"GeneName":"trmU/mnmA","go":"GO:0005737 GO:0005524 GO:0016783 GO:0000049 GO:0002143","cog":"COG0482J","refseq":"NC_000913","uniprot":"P25745"}
deg	DEG10180189	gene	[Escherichia coli MG1655 I]	DEG10180189	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180189	Hypothetical protein ycfD	2019-08-26T08:18:18.000Z	{"GeneName":"ycfD","go":"GO:0008198 GO:0016706 GO:0030961 GO:0043687","cog":"COG2850S","refseq":"NC_000913","uniprot":"P27431"}
deg	DEG10180188	gene	[Escherichia coli MG1655 I]	DEG10180188	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180188	Spermidine/putrescine transport system permease protein potC	2019-08-26T08:18:18.000Z	{"GeneName":"potC","go":"GO:0016021 GO:0005886 GO:0015417 GO:1902047 GO:0015846","cog":"COG1177E","refseq":"NC_000913","uniprot":"P0AFK6"}
deg	DEG10180187	gene	[Escherichia coli MG1655 I]	DEG10180187	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180187	Spermidine/putrescine-binding periplasmic protein precursor	2019-08-26T08:18:18.000Z	{"GeneName":"potD","go":"GO:0042597 GO:0019808 GO:0015417 GO:1902047 GO:0015846","cog":"COG0687E","refseq":"NC_000913","uniprot":"P0AFK9"}
deg	DEG10180186	gene	[Escherichia coli MG1655 I]	DEG10180186	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180186	Lipoprotein releasing system transmembrane protein lolE	2019-08-26T08:18:18.000Z	{"GeneName":"lolE","go":"GO:0009276 GO:0005887 GO:0043234 GO:0042954 GO:0042953","cog":"COG4591M","refseq":"NC_000913","uniprot":"P75958"}
deg	DEG10180185	gene	[Escherichia coli MG1655 I]	DEG10180185	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180185	Lipoprotein releasing system ATP-binding protein lolD	2019-08-26T08:18:18.000Z	{"GeneName":"lolD","go":"GO:0043190 GO:0005886 GO:0043234 GO:0005524 GO:0016887 GO:0042954 GO:0042953","cog":"COG1136V","refseq":"NC_000913","uniprot":"P75957"}
deg	DEG10180184	gene	[Escherichia coli MG1655 I]	DEG10180184	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180184	Lipoprotein releasing system transmembrane protein lolC	2019-08-26T08:18:18.000Z	{"GeneName":"lolC","go":"GO:0005887 GO:0043234 GO:0042954 GO:0042953","cog":"COG4591M","refseq":"NC_000913","uniprot":"P0ADC3"}
deg	DEG10180183	gene	[Escherichia coli MG1655 I]	DEG10180183	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180183	Hypothetical protein ycfP	2019-08-26T08:18:18.000Z	{"GeneName":"ycfP","cog":"COG3150R","refseq":"NC_000913","uniprot":"P0A8E1"}
deg	DEG10180182	gene	[Escherichia coli MG1655 I]	DEG10180182	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180182	DNA polymerase III, delta' subunit (EC 2.7.7.7)	2019-08-26T08:18:18.000Z	{"GeneName":"holB","go":"GO:0009360 GO:0008408 GO:0003677 GO:0003887 GO:0006261","cog":"COG0470L","refseq":"NC_000913","uniprot":"P28631"}
deg	DEG10180181	gene	[Escherichia coli MG1655 I]	DEG10180181	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180181	Thymidylate kinase (EC 2.7.4.9)	2019-08-26T08:18:18.000Z	{"GeneName":"tmk","go":"GO:0005737 GO:0005524 GO:0004798 GO:0006233 GO:0006235 GO:0015949 GO:0046939","cog":"COG0125F","refseq":"NC_000913","uniprot":"P0A720"}
deg	DEG10180180	gene	[Escherichia coli MG1655 I]	DEG10180180	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180180	3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)	2019-08-26T08:18:18.000Z	{"GeneName":"fabG","go":"GO:0004316 GO:0042802 GO:0046872 GO:0051287 GO:0050661 GO:0009102 GO:0006633 GO:0030497 GO:0008610","cog":"COG1028IQR","refseq":"NC_000913","uniprot":"P0AEK2"}
deg	DEG10180179	gene	[Escherichia coli MG1655 I]	DEG10180179	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180179	Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39)	2019-08-26T08:18:18.000Z	{"GeneName":"fabD","go":"GO:0004314 GO:0006633","cog":"COG0331I","refseq":"NC_000913","uniprot":"P0AAI9"}
deg	DEG10180178	gene	[Escherichia coli MG1655 I]	DEG10180178	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180178	3-oxoacyl-[acyl-carrier-protein] synthase III (EC 2.3.1.41)	2019-08-26T08:18:18.000Z	{"GeneName":"fabH","go":"GO:0005737 GO:0004315 GO:0033818 GO:0006633 GO:0006631","cog":"COG0332I","refseq":"NC_000913","uniprot":"P0A6R0"}
deg	DEG10180177	gene	[Escherichia coli MG1655 I]	DEG10180177	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180177	FROM BASES 1137539 TO 1147976 (SECTION 99 OF 400) OF THE COMPLETE GENOME	2019-08-26T08:18:18.000Z	{"GeneName":"yceQ","refseq":"NC_000913","uniprot":"P62066"}
deg	DEG10180176	gene	[Escherichia coli MG1655 I]	DEG10180176	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180176	Ribonuclease E (EC 3.1.4.-)	2019-08-26T08:18:18.000Z	{"GeneName":"rne","go":"GO:0005737 GO:0009898 GO:0004521 GO:0000287 GO:0008995 GO:0003723 GO:0008270 GO:0006402 GO:0006401 GO:0000967 GO:0006364 GO:0008033","cog":"COG1530J","refseq":"NC_000913","uniprot":"P21513"}
deg	DEG10180175	gene	[Escherichia coli MG1655 I]	DEG10180175	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180175	Virulence factor mviN homolog	2019-08-26T08:18:18.000Z	{"GeneName":"mviN/murJ","go":"GO:0005887 GO:0005319 GO:0015648 GO:0071555 GO:0034204 GO:0015836 GO:0009252 GO:0008360","cog":"COG0728R","refseq":"NC_000913","uniprot":"P0AF16"}
deg	DEG10180174	gene	[Escherichia coli MG1655 I]	DEG10180174	http://tubic.org/deg/public/index.php/information/bacteria/DEG10180174	Acidic protein msyB	2019-08-26T08:18:18.000Z	{"GeneName":"msyB","refseq":"NC_000913","uniprot":"P25738"}
